id,direction,entry_ts,entry_price,sl_price,tp_price,rr_planned,exit_ts,exit_price,outcome
703,BUY,2025-05-22 15:00:00,3304.04,3275.26,3338.56,1.199,2025-05-23 14:00:00,3338.56,TP
704,SELL,2025-05-26 06:00:00,3347.63,3365.69,3341.82,0.322,2025-05-26 09:00:00,3341.82,TP
705,SELL,2025-06-09 02:00:00,3318.03,3326.8,3312.12,0.674,2025-06-09 03:00:00,3312.12,TP
706,BUY,2025-06-12 11:00:00,3356.76,3319.29,3374.18,0.465,2025-06-12 13:00:00,3374.18,TP
707,BUY,2025-06-13 11:00:00,3424.3,3382.53,3441.34,0.408,2025-06-13 16:00:00,3441.34,TP
708,SELL,2025-06-19 02:00:00,3375.07,3391.16,3366.57,0.528,2025-06-19 08:00:00,3366.57,TP
709,SELL,2025-06-26 13:00:00,3343.23,3357.92,3333.92,0.634,2025-06-26 14:00:00,3333.92,TP
710,BUY,2025-07-07 12:00:00,3308.96,3292.6,3335.92,1.648,2025-07-07 22:00:00,3335.92,TP
711,SELL,2025-07-09 23:00:00,3313.55,3329.85,3284.85,1.761,2025-07-10 11:00:00,3329.85,SL
712,BUY,2025-07-14 18:00:00,3345.14,3332.79,3372.05,2.179,2025-07-15 18:00:00,3332.79,SL
713,SELL,2025-07-22 21:00:00,3429.63,3446.32,3412.35,1.035,2025-07-23 16:00:00,3412.35,TP
714,SELL,2025-07-28 20:00:00,3310.74,3338.36,3302.29,0.306,2025-07-30 16:00:00,3302.29,TP
715,BUY,2025-07-30 17:00:00,3302.13,3284.93,3330.74,1.663,2025-07-30 21:00:00,3284.93,SL
716,SELL,2025-08-21 18:00:00,3343.55,3352.06,3328.95,1.716,2025-08-22 07:00:00,3328.95,TP
717,SELL,2025-08-26 05:00:00,3375.37,3396.91,3354.82,0.954,2025-08-27 19:00:00,3396.91,SL
718,BUY,2025-09-23 06:00:00,3746.46,3723.49,3754.52,0.351,2025-09-23 08:00:00,3754.52,TP
719,BUY,2025-09-29 02:00:00,3766.91,3746.53,3783.1,0.794,2025-09-29 03:00:00,3783.1,TP
720,BUY,2025-10-23 20:00:00,4134.1,4107.74,4148.21,0.535,2025-10-23 23:00:00,4107.74,SL
721,SELL,2025-10-29 03:00:00,3973.71,3994.37,3934.0,1.922,2025-10-29 09:00:00,3994.37,SL
722,SELL,2025-10-30 07:00:00,3963.64,3997.76,3921.84,1.225,2025-10-30 11:00:00,3997.76,SL
723,SELL,2025-11-05 08:00:00,3965.98,3997.58,3934.74,0.989,2025-11-06 09:00:00,3997.58,SL
724,SELL,2025-11-10 04:00:00,4048.09,4079.91,3999.57,1.525,2025-11-10 10:00:00,4079.91,SL
725,BUY,2025-11-11 10:00:00,4135.65,4115.06,4146.78,0.541,2025-11-11 17:00:00,4115.06,SL
726,BUY,2025-11-11 18:00:00,4113.12,4082.06,4142.44,0.944,2025-11-12 01:00:00,4142.44,TP
727,BUY,2025-11-14 17:00:00,4093.65,4011.21,4179.56,1.042,2025-11-17 21:00:00,4011.21,SL
728,BUY,2025-11-17 23:00:00,4045.47,3998.48,4073.38,0.594,2025-11-18 09:00:00,3998.48,SL
729,SELL,2025-11-19 13:00:00,4112.87,4169.85,4083.46,0.516,2025-11-19 18:00:00,4083.46,TP
730,BUY,2025-11-25 12:00:00,4131.25,4089.13,4150.95,0.468,2025-11-25 19:00:00,4150.95,TP
731,BUY,2025-12-02 13:00:00,4205.15,4168.93,4225.02,0.549,2025-12-02 16:00:00,4225.02,TP
732,BUY,2025-12-11 10:00:00,4216.65,4192.06,4238.43,0.886,2025-12-11 16:00:00,4238.43,TP
733,SELL,2025-12-11 21:00:00,4273.59,4343.2,4220.41,0.764,2025-12-12 15:00:00,4343.2,SL
734,BUY,2025-12-17 11:00:00,4316.91,4300.72,4333.92,1.051,2025-12-17 15:00:00,4333.92,TP
735,SELL,2025-12-24 08:00:00,4493.6,4525.94,4477.43,0.5,2025-12-24 15:00:00,4477.43,TP
736,BUY,2025-12-26 05:00:00,4501.85,4477.25,4517.79,0.648,2025-12-26 08:00:00,4517.79,TP
737,BUY,2026-01-14 18:00:00,4616.99,4586.1,4638.71,0.703,2026-01-14 21:00:00,4638.71,TP
738,BUY,2026-01-21 18:00:00,4833.31,4770.78,4879.5,0.739,2026-01-21 21:00:00,4770.78,SL
739,BUY,2026-01-23 12:00:00,4929.83,4868.09,4960.66,0.499,2026-01-23 17:00:00,4960.66,TP
740,BUY,2026-01-27 01:00:00,5043.58,4970.68,5100.98,0.787,2026-01-27 18:00:00,5100.98,TP
741,BUY,2026-01-30 21:00:00,4932.81,4666.11,5033.17,0.376,2026-02-02 03:00:00,4666.11,SL
742,BUY,2026-02-04 19:00:00,4898.16,4809.08,5053.98,1.749,2026-02-05 04:00:00,4809.08,SL
743,SELL,2026-02-06 18:00:00,4951.72,5020.5,4929.27,0.326,2026-02-09 01:00:00,5020.5,SL
744,SELL,2026-02-13 08:00:00,4967.3,5074.87,4920.18,0.438,2026-02-17 07:00:00,4920.18,TP
745,BUY,2026-02-23 11:00:00,5149.56,5091.62,5173.82,0.419,2026-02-23 16:00:00,5173.82,TP
746,SELL,2026-02-24 21:00:00,5154.04,5178.61,5114.97,1.59,2026-02-25 03:00:00,5178.61,SL
747,BUY,2026-03-03 14:00:00,5224.47,5054.04,5327.77,0.606,2026-03-03 16:00:00,5054.04,SL
748,SELL,2026-03-06 08:00:00,5115.75,5171.53,5084.62,0.558,2026-03-06 11:00:00,5084.62,TP
749,SELL,2026-03-09 08:00:00,5097.71,5162.68,5049.95,0.735,2026-03-10 03:00:00,5162.68,SL
750,SELL,2026-03-10 16:00:00,5206.78,5288.13,5175.14,0.389,2026-03-10 20:00:00,5175.14,TP
751,BUY,2026-03-12 18:00:00,5123.59,5089.13,5181.42,1.678,2026-03-12 21:00:00,5089.13,SL
752,SELL,2026-03-19 04:00:00,4858.75,4898.97,4829.37,0.73,2026-03-19 07:00:00,4829.37,TP
753,SELL,2026-04-01 12:00:00,4723.16,4842.21,4676.43,0.393,2026-04-02 04:00:00,4676.43,TP
754,SELL,2026-04-06 13:00:00,4689.77,4798.76,4652.68,0.34,2026-04-06 18:00:00,4652.68,TP
755,SELL,2026-04-28 22:00:00,4595.67,4616.49,4574.44,1.02,2026-04-29 10:00:00,4574.44,TP
756,SELL,2026-04-30 15:00:00,4639.58,4671.24,4542.11,3.079,2026-05-04 13:00:00,4542.11,TP
757,SELL,2026-05-08 07:00:00,4711.02,4763.36,4684.91,0.499,2026-05-11 01:00:00,4684.91,TP
758,BUY,2026-05-12 19:00:00,4671.15,4609.48,4706.7,0.576,2026-05-12 22:00:00,4706.7,TP
759,BUY,2026-05-13 09:00:00,4701.72,4671.15,4717.03,0.501,2026-05-13 16:00:00,4671.15,SL
760,BUY,2026-06-02 18:00:00,4502.1,4472.08,4533.24,1.037,2026-06-03 02:00:00,4472.08,SL
761,SELL,2026-06-15 02:00:00,4294.05,4363.5,4210.73,1.2,2026-06-15 16:00:00,4363.5,SL
762,BUY,2026-06-18 04:00:00,4317.85,4201.86,4379.88,0.535,2026-06-18 22:00:00,4201.86,SL
763,BUY,2026-06-19 09:00:00,4147.7,4078.04,4256.52,1.562,2026-06-24 04:00:00,4078.04,SL
764,BUY,2026-07-06 10:00:00,4164.45,4121.1,4186.01,0.497,2026-07-07 08:00:00,4121.1,SL
765,SELL,2026-07-08 10:00:00,4121.14,4148.2,4111.16,0.369,2026-07-08 11:00:00,4111.16,TP
766,BUY,2026-07-23 02:00:00,4133.35,4079.16,4159.37,0.48,2026-07-23 14:00:00,4079.16,SL
767,SELL,2026-08-19 06:00:00,4354.96,4371.61,4337.79,1.031,2026-08-19 08:00:00,4337.79,TP
768,SELL,2026-08-21 21:00:00,4624.37,4665.28,4577.89,1.136,2026-08-24 14:00:00,4665.28,SL
769,SELL,2026-08-27 21:00:00,4610.32,4627.23,4572.27,2.25,2026-08-28 08:00:00,4572.27,TP
770,BUY,2026-08-31 02:00:00,4458.28,4363.15,4604.67,1.539,2026-09-01 15:00:00,4363.15,SL
771,SELL,2026-09-03 17:00:00,4485.26,4582.85,4427.17,0.595,2026-09-04 15:00:00,4427.17,TP
772,SELL,2026-09-04 21:00:00,4423.95,4473.28,4393.71,0.613,2026-09-07 04:00:00,4393.71,TP
773,BUY,2026-09-10 16:00:00,4365.58,4301.65,4394.01,0.445,2026-09-11 01:00:00,4301.65,SL
